date,close,volume,open,high,low,stock_name
2019-06-11,53.94,28741260.0,54.7,55.1,53.88,Google
2019-06-10,54.02,29284960.0,53.65,54.63,53.62,Google
2019-06-07,53.3,36047400.0,52.53,53.55,52.42,Google
2019-06-06,52.22,34064880.0,52.25,52.37,51.69,Google
2019-06-05,52.11,43368780.0,52.58,52.68,51.52,Google
2019-06-04,52.65,56669660.0,52.15,52.8,51.68,Google
2019-06-03,51.81,102611520.0,53.28,53.28,51.25,Google
2019-05-31,55.18,30164060.0,55.06,55.48,55.01,Google
2019-05-30,55.9,19037460.0,55.78,56.16,55.61,Google
2019-05-29,55.82,30764240.0,56.38,56.46,55.41,Google
2019-05-28,56.71,27303320.0,56.7,57.58,56.66,Google
2019-05-24,56.67,22246820.0,57.37,57.49,56.58,Google
2019-05-23,57.04,23986000.0,57.03,57.3,56.46,Google
2019-05-22,57.57,18296780.0,57.34,57.93,57.29,Google
2019-05-21,57.48,23203160.0,57.42,57.64,56.9,Google
2019-05-20,56.94,27065840.0,57.23,57.34,56.57,Google
2019-05-17,58.12,24172460.0,58.42,59.01,58.0,Google
2019-05-16,58.95,30628080.0,58.23,59.41,58.14,Google
2019-05-15,58.21,45786040.0,55.89,58.57,55.83,Google
2019-05-14,56.02,36732080.0,56.86,57.02,55.98,Google
2019-05-13,56.6,37212960.0,57.1,57.4,56.11,Google
2019-05-10,58.21,26290920.0,58.18,58.63,57.13,Google
2019-05-09,58.12,23719460.0,57.95,58.48,57.54,Google
2019-05-08,58.31,26190280.0,58.6,59.02,58.29,Google
2019-05-07,58.71,31027360.0,59.02,59.52,58.05,Google
2019-05-06,59.47,31278860.0,58.31,59.54,58.31,Google
2019-05-03,59.27,39613060.0,58.68,59.34,58.45,Google
2019-05-02,58.13,38896340.0,58.39,58.71,57.75,Google
2019-05-01,58.4,52859660.0,59.4,59.4,58.36,Google
2019-04-30,59.42,123893820.0,59.25,59.64,58.75,Google
2019-04-29,64.38,48255760.0,63.7,64.46,63.31,Google
2019-04-26,63.61,24565520.0,63.45,63.65,63.02,Google
2019-04-25,63.17,21992280.0,63.24,63.37,62.6,Google
2019-04-24,62.8,20300120.0,63.21,63.4,62.75,Google
2019-04-23,63.23,25423900.0,62.53,63.45,62.32,Google
2019-04-22,62.44,16131540.0,61.8,62.45,61.42,Google
2019-04-18,61.82,26313520.0,61.96,62.1,61.73,Google
2019-04-17,61.82,24237320.0,61.65,62.03,61.39,Google
2019-04-16,61.36,17105160.0,61.25,61.54,61.01,Google
2019-04-15,61.06,23747060.0,60.9,61.21,60.46,Google
2019-04-12,60.89,18535980.0,60.5,60.92,60.41,Google
2019-04-11,60.23,14188340.0,60.2,60.4,60.01,Google
2019-04-10,60.11,14490480.0,60.03,60.19,59.82,Google
2019-04-09,59.86,17308320.0,59.8,60.11,59.65,Google
2019-04-08,60.19,17199380.0,60.39,60.43,59.99,Google
2019-04-05,60.36,18019000.0,60.75,60.81,60.25,Google
2019-04-04,60.75,18999240.0,60.3,60.78,60.21,Google
2019-04-03,60.3,20283900.0,60.37,60.82,60.03,Google
2019-04-02,60.02,16016400.0,59.77,60.07,59.29,Google
2019-04-01,59.72,23764700.0,59.21,59.83,59.1,Google
2019-03-29,58.67,25391460.0,58.75,58.95,58.14,Google
2019-03-28,58.42,19336860.0,58.58,58.58,57.97,Google
2019-03-27,58.65,27244340.0,59.28,59.38,57.97,Google
2019-03-26,59.23,37892780.0,59.93,60.14,58.84,Google
2019-03-25,59.65,29876820.0,59.85,60.32,59.35,Google
2019-03-22,60.28,33378200.0,61.32,61.5,60.14,Google
2019-03-21,61.58,23917980.0,60.8,61.59,60.66,Google
2019-03-20,61.2,41787340.0,59.87,61.36,59.81,Google
2019-03-19,59.94,28097260.0,59.44,60.0,59.29,Google
2019-03-18,59.21,24250120.0,59.17,59.5,58.87,Google
2019-03-15,59.22,49151940.0,59.67,59.83,59.13,Google
2019-03-14,59.28,23019000.0,59.73,59.89,59.22,Google
2019-03-13,59.67,28696320.0,60.03,60.05,59.6,Google
2019-03-12,59.66,40246120.0,58.91,60.0,58.91,Google
2019-03-11,58.79,31386640.0,57.22,58.81,57.22,Google
2019-03-08,57.12,24245420.0,56.34,57.35,56.17,Google
2019-03-07,57.17,23321520.0,57.79,57.84,56.75,Google
2019-03-06,57.89,21882000.0,58.12,58.38,57.77,Google
2019-03-05,58.1,28447140.0,57.5,58.48,57.31,Google
2019-03-04,57.39,28895480.0,57.35,57.91,56.53,Google
2019-03-01,57.05,28949080.0,56.25,57.15,56.24,Google
2019-02-28,56.0,30821360.0,55.57,56.38,55.55,Google
2019-02-27,55.8,19367240.0,55.35,55.9,55.05,Google
2019-02-26,55.76,29395220.0,55.29,55.98,55.0,Google
2019-02-25,55.47,27905620.0,55.8,55.93,55.36,Google
2019-02-22,55.52,20967220.0,55.05,55.56,54.78,Google
2019-02-21,54.85,28294880.0,55.54,55.6,54.63,Google
2019-02-20,55.69,21602880.0,56.0,56.17,55.26,Google
2019-02-19,55.93,20926300.0,55.5,56.09,55.5,Google
2019-02-15,55.68,28849220.0,56.5,56.58,55.53,Google
2019-02-14,56.08,18833560.0,55.9,56.41,55.52,Google
2019-02-13,56.01,20972600.0,56.25,56.74,55.93,Google
2019-02-12,56.07,32173160.0,55.34,56.26,55.29,Google
2019-02-11,54.75,21276500.0,54.85,55.3,54.64,Google
2019-02-08,54.75,21440620.0,54.35,54.95,54.33,Google
2019-02-07,54.94,40812300.0,55.21,55.24,54.3,Google
2019-02-06,55.76,42033480.0,56.98,57.35,55.64,Google
2019-02-05,57.3,70599480.0,56.24,57.34,55.86,Google
2019-02-04,56.64,50363680.0,55.63,56.64,55.45,Google
2019-02-01,55.54,29112180.0,55.62,56.25,55.24,Google
2019-01-31,55.82,30629260.0,55.15,55.87,54.77,Google
2019-01-30,54.45,24835200.0,53.42,54.55,53.34,Google
2019-01-29,53.03,20134620.0,53.63,53.76,52.79,Google
2019-01-28,53.5,25554900.0,54.01,54.15,53.19,Google
2019-01-25,54.55,22295700.0,54.25,54.7,54.09,Google
2019-01-24,53.7,26354360.0,53.82,53.97,53.04,Google
2019-01-23,53.78,19130520.0,53.87,54.25,52.99,Google
2019-01-22,53.53,32147960.0,54.4,54.58,53.17,Google
2019-01-18,54.91,38675080.0,55.0,55.42,54.55,Google
2019-01-17,54.5,24473480.0,53.97,54.59,53.68,Google
2019-01-16,54.05,26410600.0,54.0,54.62,53.97,Google
2019-01-15,53.86,29044760.0,52.51,54.0,52.37,Google
2019-01-14,52.23,22548340.0,52.35,52.58,52.06,Google
2019-01-11,52.86,30253020.0,53.16,53.19,52.42,Google
2019-01-10,53.52,28899520.0,53.38,53.56,52.89,Google
2019-01-09,53.73,23967380.0,54.08,54.13,53.32,Google
2019-01-08,53.81,34967420.0,53.81,54.23,53.03,Google
2019-01-07,53.42,39561540.0,53.58,53.7,52.74,Google
2019-01-04,53.54,41602880.0,51.63,53.54,51.37,Google
2019-01-03,50.8,36587580.0,52.05,52.85,50.7,Google
2019-01-02,52.29,30333620.0,50.83,52.62,50.79,Google
2018-12-31,51.78,29850820.0,52.55,52.64,51.18,Google
2018-12-28,51.85,27984360.0,52.48,52.78,51.66,Google
2018-12-27,52.19,42041380.0,50.86,52.19,49.85,Google
2018-12-26,51.97,46744240.0,49.45,52.0,49.15,Google
2018-12-24,48.81,31806560.0,48.7,50.18,48.51,Google
2018-12-21,48.98,91208480.0,50.77,51.2,48.68,Google
2018-12-20,50.47,53180940.0,50.91,51.71,49.82,Google
2018-12-19,51.15,48386440.0,51.7,53.1,50.4,Google
2018-12-18,51.44,42037080.0,51.3,52.47,51.07,Google
2018-12-17,50.83,46752620.0,51.88,52.66,50.4,Google
2018-12-14,52.11,33716040.0,52.5,53.13,52.04,Google
2018-12-13,53.1,26583960.0,53.4,53.99,52.7,Google
2018-12-12,53.18,30465520.0,53.4,54.08,53.14,Google
2018-12-11,52.59,27095020.0,52.82,53.03,51.99,Google
2018-12-10,51.98,35869300.0,51.75,52.42,51.16,Google
2018-12-07,51.83,41970520.0,53.0,53.76,51.43,Google
2018-12-06,53.44,55161960.0,51.71,53.56,51.54,Google
2018-12-04,52.54,45564000.0,55.16,55.22,52.5,Google
2018-12-03,55.32,38007100.0,56.16,56.23,55.18,Google
2018-11-30,54.72,51088320.0,54.45,54.78,53.89,Google
2018-11-29,54.42,28070800.0,53.8,54.71,53.8,Google
2018-11-28,54.31,47987480.0,52.44,54.34,51.79,Google
2018-11-27,52.22,36026680.0,52.05,52.88,51.92,Google
2018-11-26,52.43,36928600.0,51.92,52.47,51.7,Google
2018-11-23,51.19,13829240.0,51.5,51.88,51.12,Google
2018-11-21,51.88,30633520.0,51.84,52.43,51.67,Google
2018-11-20,51.29,48945080.0,50.0,51.59,49.8,Google
2018-11-19,51.0,36744140.0,52.86,53.04,50.81,Google
2018-11-16,53.07,32824640.0,52.97,53.35,52.45,Google
2018-11-15,53.24,36382640.0,52.24,53.59,51.59,Google
2018-11-14,52.18,31233120.0,52.5,52.73,51.55,Google
2018-11-13,51.8,29930680.0,52.16,52.83,51.56,Google
2018-11-12,51.93,28586380.0,53.07,53.11,51.55,Google
2018-11-09,53.31,26863080.0,53.7,53.78,52.66,Google
2018-11-08,54.12,29260440.0,54.57,54.66,53.61,Google
2018-11-07,54.67,41143100.0,53.45,54.77,53.3,Google
2018-11-06,52.79,24503940.0,51.97,53.22,51.9,Google
2018-11-05,52.0,48734840.0,52.75,52.92,51.06,Google
2018-11-02,52.89,36585900.0,53.69,54.15,52.73,Google
2018-11-01,53.5,29124440.0,53.79,54.2,53.12,Google
2018-10-31,53.84,50571680.0,52.99,54.6,52.85,Google
2018-10-30,51.81,64182520.0,50.42,51.87,50.04,Google
2018-10-29,51.0,77472880.0,54.12,54.85,49.79,Google
2018-10-26,53.57,83704020.0,51.85,55.33,51.7,Google
2018-10-25,54.78,50237680.0,53.59,55.55,53.48,Google
2018-10-24,52.54,38201200.0,55.21,55.31,52.44,Google
2018-10-23,55.18,36955960.0,54.04,55.39,53.5,Google
2018-10-22,55.06,29885700.0,55.15,55.61,54.55,Google
2018-10-19,54.82,25292100.0,54.67,55.52,54.39,Google
2018-10-18,54.4,41132120.0,56.09,56.09,53.85,Google
2018-10-17,55.78,27952260.0,56.32,56.45,55.11,Google
2018-10-16,56.06,36909820.0,55.23,56.21,55.13,Google
2018-10-15,54.61,26864620.0,55.45,55.67,54.45,Google
2018-10-12,55.5,40597440.0,55.4,55.75,54.32,Google
2018-10-11,53.97,58790280.0,53.65,55.32,53.41,Google
2018-10-10,54.06,51499700.0,56.55,56.61,54.06,Google
2018-10-09,56.94,26174120.0,57.31,57.72,56.88,Google
2018-10-08,57.45,37542840.0,57.51,58.4,56.37,Google
2018-10-05,57.87,23684900.0,58.38,58.68,57.26,Google
2018-10-04,58.41,43035240.0,59.77,59.88,57.78,Google
2018-10-03,60.15,24145600.0,60.25,60.32,59.69,Google
2018-10-02,60.01,33112040.0,59.55,60.5,59.33,Google
2018-10-01,59.77,26905000.0,59.99,60.5,59.52,Google
2018-09-28,59.67,26136440.0,59.59,59.77,59.23,Google
2018-09-27,59.73,24885560.0,59.34,60.11,59.18,Google
2018-09-26,59.02,26928680.0,59.26,59.71,58.74,Google
2018-09-25,59.23,18751540.0,58.81,59.34,58.4,Google
2018-09-24,58.67,24370640.0,57.86,58.9,57.35,Google
2018-09-21,58.3,87278580.0,59.6,59.61,58.3,Google
2018-09-20,59.34,24197100.0,59.0,59.49,58.67,Google
2018-09-19,58.55,23706420.0,58.25,58.66,57.73,Google
2018-09-18,58.06,23688140.0,57.85,58.8,57.85,Google
2018-09-17,57.8,25582940.0,58.51,58.86,57.7,Google
2018-09-14,58.63,18686000.0,58.96,59.02,58.42,Google
2018-09-13,58.77,28040100.0,58.54,58.93,58.14,Google
2018-09-12,58.14,25826080.0,58.64,58.93,57.92,Google
2018-09-11,58.87,24183420.0,58.08,58.93,57.81,Google
2018-09-10,58.23,22305180.0,58.61,58.73,58.01,Google
2018-09-07,58.24,28020680.0,57.93,58.76,57.86,Google
2018-09-06,58.57,37733800.0,59.32,59.32,57.6,Google
2018-09-05,59.32,40874640.0,59.69,59.95,58.1,Google
2018-09-04,59.85,36010180.0,60.21,60.65,59.63,Google
2018-08-31,60.91,36247320.0,61.75,61.93,60.56,Google
2018-08-30,61.96,26405220.0,62.21,62.68,61.63,Google
2018-08-29,62.47,25918780.0,61.87,62.53,61.82,Google
2018-08-28,61.56,25930640.0,62.06,62.13,61.43,Google
2018-08-27,62.09,23099240.0,61.38,62.15,61.29,Google
2018-08-24,61.03,18930580.0,60.44,61.08,60.32,Google
2018-08-23,60.27,19770180.0,60.36,61.06,60.21,Google
2018-08-22,60.37,17629260.0,60.0,60.59,59.95,Google
2018-08-21,60.08,23757680.0,60.4,60.86,60.02,Google
2018-08-20,60.39,17289240.0,60.25,60.55,59.73,Google
2018-08-17,60.05,27634480.0,60.1,60.45,59.41,Google
2018-08-16,60.32,26399700.0,61.24,61.3,60.13,Google
2018-08-15,60.72,36312840.0,61.46,61.76,60.48,Google
2018-08-14,62.11,26850680.0,61.76,62.29,61.26,Google
2018-08-13,61.75,19143060.0,61.85,62.46,61.68,Google
2018-08-10,61.88,22146460.0,62.15,62.28,61.6,Google
2018-08-09,62.46,16104540.0,62.5,62.78,62.3,Google
2018-08-08,62.28,27393000.0,62.02,62.83,61.9,Google
2018-08-07,62.11,29861460.0,61.85,62.56,61.81,Google
2018-08-06,61.24,21618460.0,61.25,61.3,60.79,Google
2018-08-03,61.19,21450480.0,61.48,61.5,60.75,Google
2018-08-02,61.31,30409760.0,60.3,61.49,60.24,Google
2018-08-01,61.0,31342840.0,61.4,61.67,60.51,Google
2018-07-31,60.86,32656460.0,61.0,61.38,60.28,Google
2018-07-30,60.99,36455640.0,61.4,61.75,60.57,Google
2018-07-27,61.93,42316040.0,63.55,63.69,61.55,Google
2018-07-26,63.42,46697620.0,62.55,63.49,62.45,Google
2018-07-25,63.19,42317800.0,61.96,63.29,61.96,Google
2018-07-24,62.4,66065360.0,63.13,63.3,61.78,Google
2018-07-23,60.28,51680680.0,59.05,60.32,59.05,Google
2018-07-20,59.25,24937960.0,59.35,59.84,59.21,Google
2018-07-19,59.35,25122260.0,59.55,60.0,59.17,Google
2018-07-18,59.79,27824640.0,59.83,60.23,59.52,Google
2018-07-17,59.94,31701820.0,58.61,60.15,58.53,Google
2018-07-16,59.19,20991200.0,59.47,59.55,58.96,Google
2018-07-13,59.44,24433740.0,59.25,59.77,59.0,Google
2018-07-12,59.17,25021660.0,57.99,59.22,57.8,Google
2018-07-11,57.7,21886020.0,57.23,58.21,57.05,Google
2018-07-10,57.64,15784980.0,57.85,57.98,57.48,Google
2018-07-09,57.7,18121460.0,57.42,57.73,57.17,Google
2018-07-06,57.01,19323100.0,56.18,57.05,56.04,Google
2018-07-05,56.21,21215040.0,55.53,56.38,55.42,Google
2018-07-03,55.14,13580680.0,56.79,56.79,55.0,Google
2018-07-02,56.37,23772320.0,54.95,56.4,54.69,Google
2018-06-29,55.78,25519580.0,56.0,56.41,55.75,Google
2018-06-28,55.71,21448760.0,55.1,56.12,54.8,Google
2018-06-27,55.2,25753960.0,56.07,56.59,55.18,Google
2018-06-26,55.92,31195820.0,56.4,56.66,55.83,Google
2018-06-25,56.24,43105520.0,57.18,57.2,55.64,Google
2018-06-22,57.77,26203280.0,57.96,58.12,57.36,Google
2018-06-21,57.88,24647040.0,58.74,58.86,57.61,Google
2018-06-20,58.49,32964960.0,58.77,59.31,58.46,Google
2018-06-19,58.4,32322500.0,57.93,58.56,57.7,Google
2018-06-18,58.67,28012820.0,57.18,58.72,57.18,Google
2018-06-15,57.61,42382680.0,57.44,57.67,57.17,Google
2018-06-14,57.61,27001700.0,57.19,57.77,57.03,Google
2018-06-13,56.74,29800340.0,57.06,57.33,56.67,Google
2018-06-12,56.97,17984620.0,56.55,56.99,56.54,Google
2018-06-11,56.5,21422280.0,55.93,56.86,55.93,Google
2018-06-08,56.04,25797180.0,55.91,56.33,55.61,Google
2018-06-07,56.19,30397200.0,56.57,56.79,55.83,Google
2018-06-06,56.84,33949780.0,57.11,57.15,56.29,Google
2018-06-05,56.98,30763380.0,57.05,57.29,56.66,Google
2018-06-04,56.96,37620920.0,56.12,57.09,56.1,Google
2018-06-01,55.98,48335100.0,54.97,56.0,54.93,Google
2018-05-31,54.25,61706500.0,53.38,54.86,53.38,Google
2018-05-30,53.39,22599160.0,53.15,53.46,52.84,Google
2018-05-29,53.02,37173520.0,53.24,53.67,52.76,Google
2018-05-25,53.78,17578060.0,53.95,54.13,53.69,Google
2018-05-24,53.96,15155040.0,53.95,54.02,53.31,Google
2018-05-23,53.98,21154240.0,53.26,54.04,53.09,Google
2018-05-22,53.49,21774000.0,54.18,54.33,53.33,Google
2018-05-21,53.98,20245160.0,53.7,54.4,53.68,Google
2018-05-18,53.32,29928960.0,53.09,53.5,53.03,Google
2018-05-17,53.93,20623800.0,53.99,54.34,53.68,Google
2018-05-16,54.09,19796380.0,53.87,54.46,53.81,Google
2018-05-15,53.96,29886120.0,54.5,54.5,53.67,Google
2018-05-14,55.01,29002800.0,55.0,55.54,54.96,Google
2018-05-11,54.91,25064100.0,54.68,55.07,54.55,Google
2018-05-10,54.88,28829120.0,54.3,55.02,54.28,Google
2018-05-09,54.14,40646380.0,52.91,54.27,52.82,Google
2018-05-08,52.7,24345200.0,52.93,53.03,52.36,Google
2018-05-07,52.74,29280160.0,52.46,53.08,52.36,Google
2018-05-04,52.41,38735940.0,50.85,52.43,50.85,Google
2018-05-03,51.19,36272460.0,50.95,51.48,50.31,Google
2018-05-02,51.22,30681880.0,51.41,52.02,51.14,Google
2018-05-01,51.87,28543420.0,50.68,51.92,50.41,Google
2018-04-30,50.87,33281680.0,51.5,51.85,50.84,Google
2018-04-27,51.5,32349040.0,52.3,52.48,51.28,Google
2018-04-26,52.0,39688960.0,51.48,52.4,50.91,Google
2018-04-25,51.06,44509900.0,51.28,51.62,50.77,Google
2018-04-24,51.0,95017020.0,52.6,52.85,50.53,Google
2018-04-23,53.37,45576920.0,53.89,54.14,53.04,Google
2018-04-20,53.65,37753960.0,54.1,54.62,53.48,Google
2018-04-19,54.39,34838140.0,53.47,54.71,53.41,Google
2018-04-18,53.6,26733560.0,53.87,53.87,53.31,Google
2018-04-17,53.71,46238060.0,52.57,53.89,52.41,Google
2018-04-16,51.9,23882880.0,51.85,52.16,51.34,Google
2018-04-13,51.46,23515080.0,52.04,52.32,51.15,Google
2018-04-12,51.63,27151980.0,51.25,52.03,51.07,Google
2018-04-11,51.0,29522660.0,51.4,51.57,50.79,Google
2018-04-10,51.58,39670200.0,51.32,51.81,50.57,Google
2018-04-09,50.77,34773640.0,50.84,51.98,50.7,Google
2018-04-06,50.35,34817920.0,51.0,51.57,50.15,Google
2018-04-05,51.39,26913620.0,52.07,52.14,51.01,Google
2018-04-04,51.26,49288360.0,49.67,51.44,49.65,Google
2018-04-03,50.67,45437160.0,50.7,51.05,49.7,Google
2018-04-02,50.32,53584280.0,51.14,51.74,49.52,Google
2018-03-29,51.59,54288040.0,50.58,52.15,50.15,Google
2018-03-28,50.23,66900920.0,49.9,51.21,49.03,Google
2018-03-27,50.26,61632240.0,53.15,53.24,49.85,Google
2018-03-26,52.66,51876160.0,52.3,52.78,50.42,Google
2018-03-23,51.08,42941940.0,52.35,53.17,51.06,Google
2018-03-22,52.45,51692780.0,54.09,54.15,52.3,Google
2018-03-21,54.54,37565880.0,54.64,55.32,54.26,Google
2018-03-20,54.89,36044180.0,54.95,55.26,54.17,Google
2018-03-19,54.99,47103720.0,56.0,56.1,54.45,Google
2018-03-16,56.79,52297420.0,57.71,57.79,56.6,Google
2018-03-15,57.48,27955340.0,57.5,58.05,56.73,Google
2018-03-14,57.47,25812760.0,57.26,57.93,57.07,Google
2018-03-13,56.91,37483520.0,58.5,58.84,56.67,Google
2018-03-12,58.23,42130960.0,58.19,58.85,57.87,Google
2018-03-09,58.0,42428500.0,56.8,58.04,56.62,Google
2018-03-08,56.3,27870580.0,55.77,56.38,55.64,Google
2018-03-07,55.48,25548780.0,54.46,55.61,54.27,Google
2018-03-06,54.75,29941740.0,54.96,55.09,54.49,Google
2018-03-05,54.55,22838640.0,53.76,54.86,53.45,Google
2018-03-02,53.95,45427880.0,52.65,54.1,52.41,Google
2018-03-01,53.48,50237440.0,55.39,55.51,53.35,Google
2018-02-28,55.24,37474740.0,56.15,56.38,55.16,Google
2018-02-27,55.91,35457320.0,57.06,57.2,55.9,Google
2018-02-26,57.19,30298400.0,56.39,57.2,56.33,Google
2018-02-23,56.34,23808640.0,55.63,56.36,55.24,Google
2018-02-22,55.33,26190720.0,55.81,56.14,55.13,Google
2018-02-21,55.57,30143040.0,55.32,56.7,55.32,Google
2018-02-20,55.12,27789820.0,54.53,55.7,54.43,Google
2018-02-16,54.74,33605660.0,54.42,55.23,54.42,Google
2018-02-15,54.48,35711040.0,53.95,54.57,53.22,Google
2018-02-14,53.49,30953300.0,52.45,53.59,52.34,Google
2018-02-13,52.61,24276000.0,52.25,52.92,52.2,Google
2018-02-12,52.6,41080040.0,52.4,53.08,52.05,Google
2018-02-09,51.89,70079400.0,50.86,52.2,49.63,Google
2018-02-08,50.08,56197800.0,52.77,52.93,50.03,Google
2018-02-07,52.43,47060060.0,54.08,54.09,52.41,Google
2018-02-06,54.03,68646260.0,51.36,54.09,51.16,Google
2018-02-05,52.79,75389060.0,54.53,55.5,52.6,Google
2018-02-02,55.6,96759580.0,56.1,56.15,55.36,Google
2018-02-01,58.39,47604420.0,58.13,58.7,57.88,Google
2018-01-31,58.5,30476400.0,58.53,58.65,57.96,Google
2018-01-30,58.18,30835420.0,58.39,58.83,58.18,Google
2018-01-29,58.78,26746480.0,58.82,59.34,58.6,Google
2018-01-26,58.79,39623460.0,58.75,58.79,57.91,Google
2018-01-25,58.52,29230360.0,58.63,58.8,58.14,Google
2018-01-24,58.21,27658080.0,58.87,58.99,58.05,Google
2018-01-23,58.5,26197240.0,57.99,58.58,57.94,Google
2018-01-22,57.79,32322400.0,56.87,57.99,56.76,Google
2018-01-19,56.88,27802360.0,56.59,56.89,56.42,Google
2018-01-18,56.49,23898860.0,56.57,56.63,55.88,Google
2018-01-17,56.6,24009520.0,56.31,56.63,55.85,Google
2018-01-16,56.09,31333240.0,56.63,57.0,55.89,Google
2018-01-12,56.11,34369820.0,55.12,56.21,55.06,Google
2018-01-11,55.28,19554540.0,55.32,55.33,54.98,Google
2018-01-10,55.13,20845460.0,54.86,55.23,54.81,Google
2018-01-09,55.31,18001780.0,55.47,55.53,55.06,Google
2018-01-08,55.35,20935340.0,55.11,55.56,55.08,Google
2018-01-05,55.11,25599800.0,54.7,55.21,54.6,Google
2018-01-04,54.32,20058900.0,54.4,54.68,54.2,Google
2018-01-03,54.12,28595140.0,53.22,54.31,53.16,Google
2018-01-02,53.25,24728020.0,52.42,53.35,52.26,Google
2017-12-29,52.32,17736900.0,52.34,52.49,52.25,Google
2017-12-28,52.41,16660220.0,52.58,52.74,52.24,Google
2017-12-27,52.47,25435600.0,52.87,52.92,52.4,Google
2017-12-26,52.84,15221940.0,52.9,53.01,52.51,Google
2017-12-22,53.01,15101780.0,53.06,53.21,52.97,Google
2017-12-21,53.18,19730960.0,53.25,53.47,53.09,Google
2017-12-20,53.25,25365700.0,53.59,53.67,53.08,Google
2017-12-19,53.53,26157880.0,53.76,53.84,53.18,Google
2017-12-18,53.86,31040320.0,53.3,53.92,53.1,Google
2017-12-15,53.21,65501820.0,52.73,53.38,52.48,Google
2017-12-14,52.46,31173680.0,52.25,52.93,52.16,Google
2017-12-13,52.03,24407280.0,52.31,52.33,51.92,Google
2017-12-12,52.02,25590220.0,51.98,52.52,51.68,Google
2017-12-11,52.06,23810540.0,51.78,52.19,51.6,Google
2017-12-08,51.85,25768380.0,51.87,52.1,51.63,Google
2017-12-07,51.55,29162900.0,51.02,51.71,50.9,Google
2017-12-06,50.92,25169920.0,50.08,51.25,50.06,Google
2017-12-05,50.26,41324940.0,49.8,51.03,49.41,Google
2017-12-04,49.93,38121160.0,50.63,50.81,49.78,Google
2017-12-01,50.51,38179240.0,50.79,51.12,50.1,Google
2017-11-30,51.07,34460060.0,51.12,51.42,50.75,Google
2017-11-29,51.08,48859480.0,52.13,52.2,50.78,Google
2017-11-28,52.37,28420540.0,52.75,53.12,52.0,Google
2017-11-27,52.71,26149420.0,52.0,52.77,51.92,Google
2017-11-24,52.03,10739920.0,51.79,52.16,51.75,Google
2017-11-22,51.8,14927020.0,51.75,51.99,51.57,Google
2017-11-21,51.72,21923220.0,51.17,51.76,51.13,Google
2017-11-20,50.92,17967780.0,51.01,51.13,50.88,Google
2017-11-17,50.95,27338720.0,51.7,51.72,50.89,Google
2017-11-16,51.63,22588480.0,51.13,51.8,51.13,Google
2017-11-15,51.05,16958640.0,50.96,51.2,50.77,Google
2017-11-14,51.3,19174160.0,51.13,51.34,50.71,Google
2017-11-13,51.29,17711300.0,51.17,51.58,51.13,Google
2017-11-10,51.4,14413480.0,51.32,51.54,51.26,Google
2017-11-09,51.56,24894020.0,51.7,51.7,50.98,Google
2017-11-08,51.99,21767900.0,51.53,52.18,51.42,Google
2017-11-07,51.67,22242460.0,51.36,51.7,51.26,Google
2017-11-06,51.3,22495140.0,51.45,51.74,51.25,Google
2017-11-03,51.62,21502680.0,51.11,51.63,51.02,Google
2017-11-02,51.28,20971680.0,51.09,51.4,50.65,Google
2017-11-01,51.28,27432380.0,50.86,51.48,50.85,Google
2014-03-27,558.46,13052.0,568.0,568.0,552.92,Google
2014-03-28,559.99,41003.0,561.2,566.43,558.67,Google
2014-03-31,556.97,10772.0,566.89,567.0,556.93,Google
2014-04-01,567.16,7932.0,558.71,568.45,558.71,Google
2014-04-02,567.0,146697.0,599.99,604.83,562.19,Google
2014-04-03,569.74,5087500.0,569.85,587.28,564.13,Google
2014-04-04,543.14,6377600.0,574.65,577.77,543.0,Google
2014-04-07,538.15,4368717.0,540.74,548.48,527.15,Google
2014-04-08,554.9,3148563.0,543.07,555.0,541.61,Google
2014-04-09,564.14,3323579.0,559.77,565.37,552.95,Google
2014-04-10,540.95,4027113.0,564.99,565.0,539.9,Google
2014-04-11,530.6,3915647.0,532.5,540.0,526.53,Google
2014-04-14,532.52,2565391.0,537.74,544.1,529.56,Google
2014-04-15,536.44,3846267.0,536.82,538.45,518.46,Google
2014-04-16,556.54,4869745.0,543.0,557.0,540.0,Google
2014-04-17,536.1,6792593.0,548.81,549.5,531.15,Google
2014-04-21,528.62,2559924.0,536.1,536.7,525.6,Google
2014-04-22,534.81,2358993.0,528.64,537.23,527.51,Google
2014-04-23,526.94,2049887.0,533.79,533.87,526.25,Google
2014-04-24,525.16,1879376.0,529.97,531.65,522.12,Google
2014-04-25,516.18,2096997.0,522.51,524.7,515.42,Google
2014-04-28,517.15,3325565.0,517.55,518.6,502.8,Google
2014-04-29,527.7,2691849.0,516.91,529.46,516.32,Google
2014-04-30,526.66,1746405.0,527.6,528.0,522.52,Google
2014-05-01,531.35,1900411.0,527.15,532.93,523.88,Google
2014-05-02,527.93,1684811.0,533.76,534.0,525.61,Google
2014-05-05,527.81,1021301.0,524.73,528.9,521.32,Google
2014-05-06,515.14,1647435.0,525.23,526.81,515.06,Google
2014-05-07,509.96,3215781.0,515.79,516.68,503.3,Google
2014-05-08,511.0,2015769.0,508.41,517.23,506.45,Google
2014-05-09,518.73,2432671.0,510.75,519.9,504.2,Google
2014-05-12,529.92,1907512.0,523.51,530.19,519.01,Google
2014-05-13,533.09,1648167.0,530.89,536.07,529.51,Google
2014-05-14,526.65,1191754.0,533.0,533.0,525.29,Google
